SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome
1,0.9999998999999999,64,0,0.167556346,5,0,0,0,3371.0
1,0.59902729,31,0,0.11038233900000001,14,0,0,0,6250.0
1,0.983455147,71,0,0.776595745,14,0,2,0,5075.0
1,0.13978602099999998,31,0,884.0,7,0,0,0,0.0
1,0.0,63,0,1476.0,7,0,1,0,0.4
1,0.409636049,65,0,0.594361671,26,0,1,0,6845.0
1,0.001111062,28,0,0.162761637,6,0,0,0,3200.0
1,0.883236371,56,0,0.649868011,14,0,2,0,4166.0
1,0.9545871020000001,44,0,0.45734949999999996,8,0,0,0,4700.0
1,0.9999998999999999,42,0,0.21331039699999998,4,0,2,0,9300.0
0,0.8344662140000001,54,0,0.177503933,6,1,0,0,3813.0
1,0.250203545,30,0,365.0,9,0,0,0,0.8
1,0.468220736,60,0,0.442730555,7,0,1,0,6093.0
1,0.055776538,65,0,0.209822085,8,0,1,0,6800.0
1,0.028939062,68,0,2387.0,7,0,1,0,0.0
1,0.055133858,69,0,0.131847532,2,0,1,0,4800.0
1,0.030110553999999998,37,0,0.48593058100000003,6,0,2,0,7000.0
1,0.077268184,44,0,0.243907012,11,0,1,0,5333.0
1,0.492325384,40,0,4901.0,5,0,2,0,0.1
0,0.021213528,72,1,1887.0,8,1,1,2,0.3
1,0.162414065,37,1,0.22323214,13,0,1,0,5500.0
1,0.281240749,59,0,0.323460411,8,0,1,0,6819.0
1,0.15015162699999998,63,1,0.046590682,5,0,0,0,5000.0
1,0.34061973100000004,39,2,0.577220789,8,0,1,0,2712.0
0,0.9999998999999999,31,0,0.017414766,1,0,0,0,4076.0
1,0.8074077040000001,43,0,0.6480876870000001,10,0,1,0,4287.0
1,0.007665815,88,0,3.0,6,0,0,0,1254.6
1,0.0,42,0,0.658710005,6,0,2,0,1968.0
1,0.767519373,38,0,0.130408654,6,0,0,0,3327.0
1,0.02977115,60,0,0.142485751,16,0,1,0,10000.0
1,0.0979951,43,0,0.18332637699999998,4,0,1,0,9583.0
1,0.0,65,0,0.35223133,6,0,1,0,8783.0
1,0.009508873000000001,69,0,0.008973209000000001,8,0,1,0,7800.0
1,0.19601328899999998,52,0,1.0,1,5,0,1,1169.2
1,0.031698943,57,0,0.137038207,6,0,1,0,9500.0
0,0.304269573,42,0,0.583317463,7,1,1,0,5250.0
1,1.004352429,41,0,0.64556962,5,0,0,0,1500.0
1,0.9999998999999999,40,0,0.776921475,4,0,2,0,4800.0
1,0.04312856,68,0,2713.0,11,0,2,0,0.0
1,0.869817037,65,0,0.569454225,18,0,1,0,11359.0
1,0.014998636000000001,49,0,0.7801293359999999,4,0,1,0,1700.0
1,0.003065815,60,0,488.0,7,0,0,0,0.0
1,0.369949033,42,0,3373.0,6,0,2,0,0.0
1,0.9999998999999999,23,0,0.327227311,1,0,0,0,1200.0
1,0.900919947,38,0,0.345231846,8,0,0,0,5714.0
1,0.07159642,55,0,0.553602206,7,0,1,0,2900.0
1,0.061287764,60,0,0.385237465,16,0,1,0,6800.0
1,0.011768306999999999,63,0,0.45294501200000004,8,0,2,0,4600.0
1,0.138386383,38,0,0.46308854899999996,10,0,2,0,5160.0
1,0.34313284299999997,62,0,1956.0,2,0,1,0,0.1
1,0.056019692,53,0,0.41184838100000004,13,0,1,0,11950.0
1,0.141026976,67,0,0.12100082,7,0,0,0,4875.0
1,0.079213789,74,2,0.12785901800000002,17,0,0,0,8000.0
1,0.024101946000000003,90,0,0.007788595,5,0,0,0,3594.0
1,0.024729546,78,0,60.0,5,0,0,0,0.0
1,0.011742313,81,0,0.001856878,4,0,0,0,7000.0
1,0.048883764,58,0,5213.0,10,0,3,0,0.0
0,0.6947157909999999,60,1,0.35759058200000005,7,0,2,0,6540.0
0,0.77108063,46,0,0.9054277829999999,19,0,1,0,5434.0
1,0.9999998999999999,45,0,3.0,2,0,0,0,0.0
1,0.165003434,44,0,0.46413396700000004,19,0,2,0,4000.0
1,0.20396236199999998,58,1,4531.0,20,0,1,0,0.0
1,0.000945934,57,0,619.0,14,0,1,0,0.3
1,0.435914102,47,0,0.084808533,6,0,0,0,13500.0
1,0.1227509,34,0,0.66874028,7,0,2,0,4500.0
1,0.5549127979999999,34,0,0.243127247,8,0,1,0,8620.0
1,0.090933014,63,1,1969.0,5,0,1,0,0.0
0,0.5476726160000001,57,0,0.337865941,8,0,1,0,6250.0
1,0.001802099,56,0,0.375592417,12,0,2,0,3375.0
1,0.292068477,49,0,1.3867097369999999,11,0,3,0,4333.0
1,0.020843571,55,0,0.20995320399999998,21,0,2,0,11111.0
1,0.249851335,38,0,0.314624717,5,0,1,0,7500.0
1,0.7894722059999999,49,0,0.135645161,6,0,0,0,6199.0
1,0.8682319829999999,32,0,1.202265911,8,0,1,0,3000.0
0,0.047551964,54,0,1.138817481,21,0,3,0,3500.0
0,0.075022023,48,0,0.278307612,13,0,2,0,5766.0
1,0.317346638,54,1,0.291574181,13,0,1,0,11262.0
1,0.039563894,54,0,1949.0,14,0,1,0,0.1
1,0.22251832100000002,23,0,0.012180268000000001,3,0,0,0,820.0
1,0.011033722,41,0,1301.0,3,0,1,0,0.3
0,1.041545707,43,1,0.11935208900000001,7,0,0,0,9383.0
1,0.167888075,41,0,0.000901133,3,0,0,0,7767.0
1,0.125896711,39,0,0.129090441,6,0,0,0,3880.0
0,0.98210179,50,1,0.377207597,8,1,0,0,3000.0
1,0.035975397,78,0,72.0,5,0,0,0,0.0
1,0.28006544899999997,30,0,0.046632124000000004,6,0,0,0,7333.0
0,1.1498335179999999,42,1,0.040196595,6,2,0,0,5696.0
1,0.009062728,69,0,0.11883577099999999,10,0,1,0,6630.0
1,0.35027842600000003,37,0,0.5417183839999999,14,0,2,0,7250.0
1,0.046724032,82,0,0.10539845800000001,5,0,0,0,3500.0
1,0.02350341,58,0,0.265346931,8,0,1,0,5000.0
1,0.10842901,50,0,0.538848519,12,0,2,0,12522.0
1,0.056286725999999995,52,0,0.252436891,10,0,1,0,4000.0
1,0.161008123,40,0,23.0,1,0,0,0,5.4
0,0.0,51,1,0.160167966,11,1,1,0,5000.0
1,0.92020399,31,0,0.37672137299999997,2,0,1,0,5300.0
1,0.006404901,87,0,0.733861291,9,0,1,0,8333.0
1,0.016354311,53,0,0.244856563,6,0,1,0,3450.0
1,0.057138206,37,0,0.45373891,13,0,2,0,7100.0
1,0.125029166,90,0,0.011808398999999999,2,0,0,0,10500.0
1,0.093945242,69,0,1.487229862,17,0,4,0,3053.0
1,0.572460007,43,0,0.767297048,12,0,3,0,4335.0
1,0.9999998999999999,43,0,0.0,1,0,0,0,2298.0
1,0.9739011879999999,67,0,0.150784922,8,0,0,0,10000.0
1,0.309248923,44,0,0.521895621,7,0,2,0,5000.0
1,0.040579105,61,0,0.46962651899999996,13,0,4,0,6666.0
1,0.5565919810000001,45,0,1.409716125,22,0,8,0,6833.0
1,0.45508708200000003,47,0,0.403967102,9,0,1,0,6200.0
1,0.034034762999999996,51,1,0.005884389,4,0,0,0,8666.0
1,0.048144385,56,0,0.07846451,8,0,1,0,8283.0
1,0.276878626,51,0,0.136909065,8,0,0,0,6916.0
1,0.9999998999999999,52,4,0.300970874,2,1,0,0,2780.0
1,0.407104085,36,0,0.485525025,6,0,1,0,4075.0
1,0.09416465199999999,67,0,0.47138810200000003,11,0,1,0,3529.0
1,0.00044735699999999995,58,0,0.008253968,4,0,0,0,6299.0
1,0.383172654,72,0,0.385752179,12,0,1,0,7916.0
1,0.618316399,67,0,0.48063988399999996,7,0,1,0,5500.0
1,0.012528562,46,0,0.143280816,13,0,2,0,5394.0
1,0.721714966,66,0,0.13652594,7,0,0,0,4760.0
1,0.128724644,42,0,0.242027237,9,0,1,0,5800.0
1,0.034361962999999995,49,0,0.224721604,3,0,1,0,4489.0
1,0.9999998999999999,41,0,0.059184218,2,0,0,0,3750.0
1,0.095752548,63,0,0.562193362,11,0,2,0,3464.0
1,0.17099651,56,0,0.41820550100000004,12,0,3,0,13050.0
0,0.9999998999999999,61,0,0.113258186,1,0,0,0,3725.0
1,0.532470524,44,2,0.22286412600000002,18,0,0,0,9000.0
1,0.0,94,1,0.0,4,0,0,0,2337.0
1,0.0007589669999999999,80,0,0.120106901,9,0,1,0,6360.0
1,0.023022491000000003,43,0,0.28833895800000003,7,0,2,0,8000.0
1,0.149437622,39,0,0.190906927,11,0,1,0,4200.0
1,0.15255627900000002,61,0,0.292569144,5,0,0,0,3000.0
1,0.9999998999999999,89,0,0.071658098,2,0,0,0,6223.0
1,0.014925214,67,0,0.300339932,10,0,1,0,5000.0
1,0.123180601,68,0,0.428419936,16,0,2,0,6600.0
1,0.350829522,38,0,0.687924726,20,0,2,0,5738.0
1,0.9999998999999999,48,0,0.0,0,0,0,0,3752.0
1,0.322254232,71,0,0.233203776,8,0,0,0,1800.0
1,0.5955264929999999,55,0,0.8353326059999999,11,0,1,0,1833.0
1,0.077751426,56,2,0.284687216,7,0,2,0,12100.0
1,0.061350880999999996,36,0,0.003110765,2,0,0,0,9000.0
1,0.0,41,0,3372.0,8,0,1,0,0.2
1,0.043998915,61,0,0.44925845700000006,24,0,3,0,6000.0
1,0.046810237000000005,87,0,64.0,7,0,0,0,0.3
0,0.0,26,0,0.219129193,4,0,0,0,1400.0
1,0.014969,68,0,0.343937466,9,0,2,0,5500.0
1,0.296783041,36,0,0.172100627,10,0,2,0,11010.0
1,0.13042591,47,0,0.029094181,4,0,0,0,6667.0
1,0.869046575,61,0,0.639402281,8,0,2,0,2542.0
1,0.99640036,38,0,0.29026303600000003,4,0,0,0,4333.0
1,0.110979929,53,0,0.353621291,14,0,2,0,4583.0
1,0.0024371139999999998,74,0,0.067993524,15,0,1,0,10500.0
1,0.086591341,67,0,0.156762984,5,0,1,0,10416.0
1,0.04755735,45,0,0.25038821699999997,5,0,1,0,21250.0
1,0.9999998999999999,61,3,0.597867141,13,0,3,0,4500.0
1,0.029171100000000002,59,0,0.24158200800000001,16,0,2,0,15650.0
1,0.052368817000000005,42,0,0.184317974,13,0,1,0,12000.0
1,0.762581119,60,0,0.536625179,10,0,1,0,4900.0
1,0.753033686,34,1,0.47282841200000003,7,0,0,0,2336.0
1,0.169833037,53,1,0.713580247,15,0,2,0,4859.0
1,0.07364372799999999,57,0,0.080548415,5,0,1,0,3500.0
1,0.459497754,51,1,0.49641726399999997,14,0,2,0,6000.0
1,0.202990773,36,0,3593.0,9,0,1,0,0.0
1,0.022209741,47,0,0.16902478399999998,6,0,1,0,10530.0
1,0.026298685,56,0,0.30501559899999997,8,0,2,0,12500.0
1,0.309570186,83,1,0.662687396,4,0,2,0,3601.0
1,0.652698267,57,0,2321.0,11,0,1,0,0.0
1,0.860056997,40,0,2691.0,6,0,1,0,0.2
1,0.18527201899999998,67,1,0.189564957,19,0,2,0,13377.0
1,0.028918137000000003,44,0,0.23964004,5,0,1,0,9000.0
1,0.21277427899999998,56,0,0.407489969,15,0,1,0,6728.0
1,0.289944419,55,0,4044.0,11,0,3,0,0.0
1,0.00179991,88,0,13.0,2,0,0,1,1298.8
1,0.745169684,49,0,1.309005165,3,0,1,0,4452.0
1,0.001028249,61,0,0.000374953,8,0,0,0,8000.0
1,0.017555068,42,1,0.463176265,5,0,1,0,2864.0
1,0.02789721,28,0,1.215513794,5,0,2,1,2500.0
1,0.9999998999999999,53,0,0.061986225,5,0,0,0,4500.0
1,0.017178883,44,0,1.361799625,18,0,4,0,4800.0
1,0.012093111,57,0,0.722441463,20,0,2,0,3800.0
1,0.48919254700000003,48,0,0.38708903299999997,8,0,1,0,4166.0
1,0.08858692900000001,60,1,0.357791109,12,0,1,0,6500.0
1,0.21470731199999998,34,0,11.05197401,4,0,1,0,2000.0
1,0.034358467999999996,49,0,0.143702906,7,0,1,0,3715.0
1,0.081433134,60,0,0.279243465,13,0,2,0,8300.0
1,0.104782259,62,0,0.275951353,5,0,1,0,12744.0
1,0.0010700269999999999,34,2,0.43211955399999996,12,0,1,0,4750.0
1,0.181806023,47,0,2973.0,15,0,2,0,0.2
1,0.040865355,57,0,0.09514467900000001,14,0,1,0,12233.0
1,0.040206812,62,0,0.297281462,9,0,2,0,8533.0
1,0.005953885999999999,51,0,0.234257826,5,0,1,0,8400.0
1,0.14337661599999998,39,0,0.15599581199999998,10,0,2,0,12416.0
1,0.022519699,59,0,0.41352438399999997,9,0,1,0,7955.0
1,0.039585853,34,0,0.33096972,7,0,1,0,5217.0
1,0.524376262,67,0,2709.0,8,0,1,0,0.1
1,0.091538169,40,0,0.51143607,4,0,1,0,8000.0
0,0.015345635,43,0,0.031514997999999995,21,0,0,0,7900.0
1,0.442254275,31,0,0.18250539999999998,6,0,1,0,8333.0
1,0.688047993,46,0,1.963316214,5,0,1,0,1362.0
1,0.39170411200000005,70,0,0.394687915,5,0,1,0,3764.0
0,1.274542429,51,4,1.097180564,10,0,2,1,5000.0
1,0.0083471,42,0,0.044935262999999996,5,0,0,0,10503.0
1,0.035799284,76,0,0.050572519,10,0,0,0,1047.0
1,0.36206213200000004,39,0,1776.0,7,0,1,0,0.1
1,0.030881218,51,0,0.6509396239999999,9,0,1,0,2500.0
1,0.065043675,54,0,0.24314640399999998,8,0,2,0,12000.0
1,0.299780015,40,0,0.196676066,2,0,1,0,16666.0
1,0.396622015,69,2,0.417177914,4,0,1,0,2770.0
1,0.813424203,57,0,3100.0,9,0,1,0,0.0
1,0.003034273,60,0,3252.0,5,0,3,0,0.4
0,0.237140558,79,0,0.225836217,7,0,1,0,4334.0
1,0.45993612,63,0,0.46318208899999996,9,0,2,0,11746.0
1,0.217302293,54,0,0.516276937,12,0,2,0,4361.0
1,1.5367363459999999,34,0,0.414825283,12,0,2,0,7783.0
1,0.016514998,65,0,0.446015111,6,0,2,0,4102.0
1,0.210411966,32,0,0.9531396440000001,20,0,2,0,3200.0
1,1194.0,44,0,0.312936693,2,0,1,0,4722.0
1,0.9613779179999999,31,0,1.18582825,7,0,1,0,2130.0
1,0.002817487,68,0,0.038784486,8,0,0,0,2500.0
1,0.10892417300000001,42,0,0.056993667000000005,5,0,0,0,9000.0
1,0.9999998999999999,51,0,62.0,1,0,0,0,0.1
1,0.877809642,49,0,0.416491,12,0,1,0,12333.0
1,0.35885649799999997,40,0,2861.0,6,0,2,0,0.4
1,0.9303503009999999,57,0,0.611093196,8,0,1,1,3100.0
1,0.016093331000000002,46,0,0.547926943,7,0,3,0,7500.0
1,0.47619562600000004,62,0,0.266834171,18,0,1,0,13929.0
1,0.295321037,53,0,0.304851557,13,0,2,0,9666.0
1,0.12534089699999998,83,0,102.0,5,0,0,0,0.2
1,0.0,63,0,0.0,6,0,0,0,10500.0
1,0.104384595,33,0,0.36268718200000005,14,0,2,0,7278.0
1,0.0,31,0,0.136906794,2,0,0,0,2928.0
1,0.0,35,0,0.0,4,0,0,0,5000.0
1,0.12345591,50,0,0.390240531,13,0,2,0,7233.0
1,0.7831729409999999,52,2,0.859757012,12,0,2,0,6666.0
0,0.838759292,62,1,0.408678666,5,0,1,0,7166.0
1,0.9999998999999999,53,2,0.65778074,5,0,1,2,3000.0
0,0.998833355,48,13,0.348063555,15,0,1,0,12083.0
1,0.13764855199999998,57,0,1.087233076,9,0,1,0,2200.0
1,0.03343541,48,0,0.005923731999999999,2,0,0,0,2700.0
1,0.022148893,62,0,0.146840149,6,0,1,0,7531.0
1,0.613535459,46,0,0.567541459,9,0,1,0,6210.0
1,0.600895964,57,0,0.17328103399999997,15,0,0,0,4333.0
1,0.063027703,54,0,947.0,7,0,1,0,0.0
1,0.0,62,0,0.44993479200000003,8,0,2,0,6900.0
1,0.060197352,45,0,0.31033542399999997,11,0,2,0,11000.0
1,0.10918328699999999,50,0,0.22862856199999998,6,0,1,0,6000.0
1,0.360190995,73,0,0.156521739,3,0,0,0,2759.0
1,0.8962841490000001,48,0,3907.0,12,0,2,0,0.0
0,1.043620502,32,1,0.025320846,3,0,0,0,5765.0
1,0.125906706,59,1,2538.0,6,0,1,0,0.0
1,1.003992016,28,1,0.109760878,2,0,0,0,2550.0
1,0.345948233,51,0,3841.0,6,0,3,0,0.1
1,0.077489604,65,0,72.0,6,0,0,0,0.6
1,0.775383555,51,0,0.160088041,4,0,1,3,6814.0
1,0.9665592709999999,52,0,0.32528666300000003,3,0,0,0,3313.0
1,0.23861505800000002,47,0,171.0,3,0,0,0,0.0
1,0.009535161,52,1,0.159968006,9,0,0,0,5000.0
1,0.9999998999999999,57,1,0.21511232100000002,3,0,1,1,5875.0
1,0.416218583,55,0,0.20857562100000002,8,0,3,0,18400.0
1,0.002549767,65,0,924.0,7,0,1,0,0.2
1,0.48351648399999997,22,0,0.162335066,3,0,0,0,2500.0
1,0.472378831,28,0,0.436875106,14,0,2,0,5900.0
1,0.512797937,36,0,0.333527132,12,0,2,0,5159.0
1,0.059001875,50,0,0.14470141,8,0,2,0,12625.0
1,0.322867014,62,0,0.35873388,23,0,2,0,5117.0
1,0.0,74,0,0.284857299,6,0,1,0,5500.0
1,0.008816653,57,0,0.279125567,6,0,1,0,3750.0
1,0.00045453199999999995,89,0,0.0,6,0,0,0,6087.5
1,0.158807736,86,0,0.413434626,14,0,1,0,5001.0
1,0.9999998999999999,30,2,0.014025663999999998,2,0,0,0,3350.0
1,0.477480557,61,1,0.207559982,8,1,0,0,4417.0
1,0.462900824,54,0,0.215475024,6,0,0,0,4083.0
0,0.194811908,39,2,0.368755048,14,0,4,0,26000.0
1,0.00043103099999999996,77,0,0.00759848,15,0,0,0,5000.0
1,0.020130829,61,0,0.039529016,11,0,0,0,10700.0
1,0.30321742,63,0,0.225445582,9,0,1,0,15821.0
1,0.0,40,0,0.30722766100000004,9,0,2,0,4800.0
0,0.04508798,41,0,1.274945011,10,0,2,0,5000.0
1,0.692269233,27,0,1.11372549,8,0,0,0,764.0
1,0.9999998999999999,29,0,0.0,0,0,0,0,2724.869521413829
1,0.548523682,55,0,11481.0,11,0,5,0,0.0
1,0.015139904,67,0,0.005748563000000001,5,0,0,0,4000.0
1,0.146462218,78,0,446.0,9,0,0,0,0.4
1,0.58510469,50,0,0.8610277940000001,12,0,2,0,5000.0
0,0.9999998999999999,48,0,99.0,1,0,0,0,0.6
1,0.013500824,53,0,0.183464028,8,0,1,0,19000.0
1,0.018731609,35,0,2554.0,19,0,1,0,0.3
1,1.551495017,51,0,0.50821857,5,4,1,1,2250.0
1,0.093422664,57,0,0.317504893,8,0,2,0,11750.0
1,0.063433535,31,0,1197.0,3,0,1,0,0.3
1,0.101904459,63,0,0.11971031,9,0,2,0,14083.0
1,1.121066501,56,1,1780.0,2,0,1,0,0.4
1,0.069043509,49,0,1.715509854,13,0,7,0,2333.0
1,0.555880739,43,1,0.651669666,11,0,1,0,5000.0
1,0.0,55,0,0.452099618,6,0,1,0,5500.0
1,0.030024681,61,0,0.8522355509999999,5,0,1,0,1833.0
1,0.947951076,31,0,0.26462805100000003,7,0,0,0,3400.0
1,0.609356416,40,0,0.5187517110000001,9,1,1,0,3652.0
1,0.09070737599999999,65,0,0.025576166,10,0,0,0,3557.0
1,0.154342283,42,1,669.0,3,0,0,0,0.0
1,0.0,34,0,0.16920769800000002,6,0,0,0,4000.0
1,0.076349288,45,0,3431.0,9,0,2,0,0.0
1,0.0714947,46,2,0.060748764000000004,8,0,0,0,4246.0
1,0.031774247,88,0,0.100188527,6,0,1,0,3712.0
1,0.907092907,27,0,0.534990003,6,0,0,0,3500.0
1,0.08272280900000001,67,0,0.015830695,3,0,0,0,6000.0
1,0.09307769099999999,30,0,0.397920416,7,0,2,0,5000.0
1,3.45e-05,62,0,0.076538528,14,0,0,0,5800.0
1,0.022544869,83,0,0.064355752,3,0,0,0,7240.0
1,0.6660333970000001,83,0,0.134716321,3,0,0,0,4000.0
1,0.032870075,75,0,0.11153920199999999,13,0,2,0,10381.0
1,0.244712717,57,0,0.32551432399999997,14,0,2,0,5200.0
1,0.9999998999999999,70,0,1179.0,3,0,1,0,0.2
1,0.028823045,71,0,0.412470538,12,0,2,0,4666.0
1,0.073958195,61,0,0.375772485,8,0,3,0,16666.0
1,0.015157818,67,0,0.003221864,6,0,0,0,9000.0
0,0.194069976,57,0,0.176621571,16,0,2,0,18700.0
1,0.052085824,65,0,71.0,2,0,0,0,0.3
1,0.317942051,45,0,1.92159877,6,0,1,0,1300.0
1,0.479805648,33,0,0.111758656,16,0,0,0,5833.0
1,0.023578327000000003,34,0,0.422348736,8,0,2,0,7552.0
0,0.254685133,47,0,0.291454012,7,0,2,0,9208.0
1,0.904093151,78,0,3576.0,8,0,1,0,0.0
1,0.28576702800000003,48,0,0.385107659,13,0,2,0,15000.0
1,0.30609959999999997,56,0,2873.0,10,0,2,0,0.2
1,0.19836935600000002,72,0,896.0,5,0,1,0,0.0
1,0.592763127,46,0,0.331416465,6,0,1,0,6607.0
1,0.132295879,67,0,0.078796796,7,0,0,0,6116.0
1,0.000959962,76,0,1947.0,5,0,2,0,0.4
1,0.445856019,39,0,0.42679980700000003,12,0,1,0,6208.0
1,0.244450035,34,0,0.354213426,6,0,2,0,4900.0
1,0.625767081,31,0,0.634582911,9,0,0,0,2960.0
1,0.0,30,0,0.12975609800000001,4,0,0,0,3074.0
1,0.95158648,59,0,6219.0,6,0,3,0,0.1
1,0.475195274,70,2,0.992254924,16,0,2,0,4518.0
1,0.09800432199999999,58,1,0.267389917,6,0,1,0,4700.0
1,0.0,71,0,2430.0,6,0,2,0,0.3
1,0.7298378870000001,53,0,2819.0,14,0,1,0,0.1
1,0.168244636,58,1,0.406734858,13,0,1,0,8700.0
1,0.101632664,34,0,0.014373203000000001,8,0,0,0,8000.0
0,0.9999998999999999,29,0,0.20222991199999998,1,0,0,0,2600.0
1,0.613756614,63,1,0.25704516,16,0,1,0,8480.0
1,0.097848465,51,0,0.18594081399999998,6,0,1,0,9900.0
1,0.11204050199999999,50,0,0.353184991,8,0,2,0,4583.0
1,0.032867556,77,0,0.24760892699999998,7,0,0,0,1881.0
1,0.9999998999999999,55,0,0.493376656,5,0,2,0,4000.0
1,0.08757583199999999,60,0,0.066284977,4,0,1,0,12400.0
1,0.07643412599999999,46,0,144.0,3,0,0,0,0.0
1,0.014505791,78,0,0.107973007,8,0,1,0,4000.0
1,0.134015061,62,0,0.072697522,8,0,1,0,12833.0
1,0.030249055,50,0,0.198742836,5,0,1,0,10817.0
1,0.00334451,64,0,0.309490633,15,0,3,0,6458.0
0,0.914811358,62,1,0.7071881609999999,9,0,0,0,945.0
1,0.165119447,55,0,0.36119053799999995,15,0,1,0,7693.0
1,0.0,69,0,0.199200089,5,0,1,0,9000.0
1,0.466601365,55,0,0.298485445,12,0,2,0,10167.0
1,0.009855735,79,0,0.239297945,2,0,0,0,2335.0
1,0.94869937,70,0,0.21021345600000002,6,0,0,0,3700.0
1,0.504401787,76,0,0.329469719,6,0,1,0,3450.0
1,0.235763697,59,0,0.502793296,17,0,2,0,3400.0
1,0.041473847,39,0,0.192684002,6,0,1,0,11344.0
1,0.01143739,85,0,0.046563192999999996,5,0,0,0,450.0
1,0.0,29,0,0.06508206,3,0,0,0,5300.0
1,0.013129472,73,0,0.34644226,16,0,1,0,6000.0
1,0.931643824,44,2,0.38444542600000003,7,0,1,0,4525.0
1,0.465469856,50,1,0.361975252,8,0,1,0,8646.0
1,0.300879799,50,0,0.348769899,15,0,2,0,7600.0
1,0.0,58,0,2770.0,11,0,3,0,0.1
1,0.030541752999999998,52,0,0.16878767600000003,3,0,1,0,4478.0
1,0.0,48,0,0.0,4,0,0,0,9512.0
1,0.049665892999999996,57,0,1.042168675,6,0,2,0,2157.0
1,0.260839796,40,1,1538.0,9,0,1,0,0.6
1,0.08995301900000001,29,0,0.185827698,9,0,0,0,3400.0
1,0.210223937,46,0,0.32523974699999997,16,0,1,0,4900.0
1,0.008103891,60,0,3713.0,11,0,2,0,0.0
1,0.027246457,38,0,0.008495751999999999,2,0,0,0,2000.0
1,0.860906955,55,0,1201.0,9,0,1,0,0.9
1,0.7894801020000001,58,0,0.387075283,8,0,0,0,1500.0
1,0.0,74,0,0.0,2,0,0,0,2534.0
0,0.960151992,63,3,9237.0,10,0,5,0,0.2
1,0.129147169,59,0,0.33664173,17,0,2,0,13500.0
1,0.357832108,56,0,1.262935089,8,0,1,0,2125.0
1,0.15141895800000002,27,1,0.154187958,8,0,0,0,4500.0
1,0.27132786600000003,65,1,909.0,5,1,1,1,0.3
1,0.08057387099999999,61,0,0.415760071,4,0,1,0,3400.0
1,0.026770414,41,0,0.40914084799999995,9,0,1,0,4550.0
1,0.0024373479999999998,76,1,1.0,3,0,0,0,264.4
1,0.01390633,41,0,0.0014639639999999999,3,0,0,0,8879.0
1,0.461399913,31,0,0.144484959,7,0,0,0,2193.0
1,0.9999998999999999,32,0,708.0,3,0,0,0,0.1
1,0.020449488999999998,53,0,0.26903390899999996,7,0,1,0,3125.0
1,0.373828271,41,0,0.40459923299999995,4,0,2,0,6000.0
1,0.053777185,79,1,0.316130775,12,0,0,0,3700.0
1,0.002922036,55,0,0.005238345,19,0,0,0,3817.0
1,0.6805727770000001,46,2,0.267624199,7,0,3,0,22000.0
1,0.578442893,48,1,0.43100552,10,0,2,0,8333.0
1,0.03305301,58,0,0.597422795,12,0,2,0,4500.0
1,0.040267082,33,0,76.0,6,0,0,0,0.1
1,0.151761418,67,0,0.21670653899999998,14,0,1,0,5015.0
0,0.84193501,48,3,1.4095854159999999,13,0,2,2,3400.0
1,0.034201937,62,0,0.03030303,4,0,0,0,3200.0
1,0.506807954,48,1,0.611100694,16,0,1,0,5332.0
0,0.16428516099999999,54,3,0.546739055,14,0,1,0,14366.0
1,0.015960434,39,0,0.39179573,12,0,1,0,7166.0
1,0.095612524,50,0,0.12853705099999999,11,0,1,0,12050.0
1,0.007623915,88,0,0.002504174,5,0,0,0,9583.0
1,0.25067846899999996,25,0,0.039267016,8,0,0,0,4583.0
1,0.222764887,33,0,0.5514464170000001,10,0,2,0,6083.0
1,0.110200869,49,0,0.024210981,3,0,0,0,4625.0
1,9.09e-05,39,0,0.555260361,7,0,1,0,5645.0
1,0.520126485,42,0,0.5957720329999999,7,0,1,0,7000.0
1,0.0,60,0,1125.0,7,0,1,0,0.2
1,0.230941245,48,0,0.643932218,8,0,3,0,9500.0
1,0.9646014159999999,41,0,0.17605462100000002,5,0,0,0,4100.0
1,0.199977921,44,0,0.934162556,23,0,1,0,4662.0
1,0.02829034,51,0,0.00627834,3,0,0,0,5733.0
1,0.11120800900000001,49,0,0.164783522,10,0,1,0,10000.0
1,0.106953941,56,2,0.260932418,13,0,2,0,8300.0
1,0.0,63,0,7159.0,14,0,1,0,0.1
1,0.021121731,36,0,0.431106311,9,0,2,0,6480.0
1,0.11371847199999999,66,1,0.192324658,6,0,1,0,6800.0
1,0.005589975,42,0,2379.0,12,0,2,0,0.1
1,0.266764431,60,0,1294.0,3,0,1,0,0.3
1,0.013299335,79,0,902.0,4,0,1,0,0.1
0,0.612644579,55,0,0.263680832,9,0,0,0,6541.0
1,0.021200995,70,0,526.0,12,0,0,0,0.0
1,0.07490218,57,0,0.27452364100000004,12,0,0,0,5667.0
1,0.174045085,30,0,0.575276439,6,0,1,0,3526.0
1,0.11191038,53,1,2025.0,13,0,2,0,0.4
1,0.019881911999999998,49,0,0.33783783799999995,17,0,2,0,7103.0
1,0.307969692,53,1,0.936531734,10,0,1,0,2000.0
0,0.30256579100000003,59,0,0.6024396320000001,13,0,3,0,4016.0
1,0.831877875,38,0,0.300318037,6,0,0,0,2200.0
